Origin,Destination,Total_Cancelled,Total,AvgAirTime,Month,Day,DayOfYear,Cancelled_Percentage,Air_Time,Cancelled
JFK,ATL,0,3,98.6666666666667,9,30,2359,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,49.0833333333333,9,1,2360,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,50.4166666666667,9,2,2361,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,52,9,3,2362,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,1,12,51.1818181818182,9,4,2363,8,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,50.3333333333333,9,5,2364,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,49.3333333333333,9,6,2365,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,51.4166666666667,9,7,2366,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,53.3333333333333,9,8,2367,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,0,12,52.9166666666667,9,9,2368,0,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,2,12,57.5,9,10,2369,17,Airtime: Less than 2 hour,0% - 19%
JFK,DCA,11,12,56,9,11,2370,92,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,12,12,NA,9,12,2371,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,12,12,NA,9,13,2372,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,12,12,NA,9,14,2373,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,12,12,NA,9,15,2374,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,12,12,NA,9,16,2375,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,9,9,NA,9,17,2376,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,9,9,NA,9,18,2377,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,9,9,NA,9,19,2378,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,8,9,NA,9,20,2379,89,Airtime: Less than 2 hour,80% - 89%
JFK,DCA,8,9,NA,9,21,2380,89,Airtime: Less than 2 hour,80% - 89%
JFK,DCA,9,9,NA,9,22,2381,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,8,9,NA,9,23,2382,89,Airtime: Less than 2 hour,80% - 89%
JFK,DCA,8,9,NA,9,24,2383,89,Airtime: Less than 2 hour,80% - 89%
JFK,DCA,9,9,NA,9,25,2384,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,9,9,NA,9,26,2385,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,8,8,NA,9,27,2386,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,7,7,NA,9,28,2387,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,7,7,NA,9,29,2388,100,Airtime: Less than 2 hour,90% - 100%
JFK,DCA,7,7,NA,9,30,2389,100,Airtime: Less than 2 hour,90% - 100%
JFK,DFW,0,2,177.5,9,1,2390,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,182,9,2,2391,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,208,9,3,2392,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,188,9,4,2393,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,181.5,9,5,2394,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,180,9,6,2395,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,189,9,7,2396,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,180.5,9,8,2397,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,185.5,9,9,2398,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,179.5,9,10,2399,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,2,2,NA,9,11,2400,100,Airtime: Less than 2 hour,90% - 100%
JFK,DFW,2,2,NA,9,12,2401,100,Airtime: Less than 2 hour,90% - 100%
JFK,DFW,2,2,NA,9,13,2402,100,Airtime: Less than 2 hour,90% - 100%
JFK,DFW,2,2,NA,9,14,2403,100,Airtime: Less than 2 hour,90% - 100%
JFK,DFW,0,2,179.5,9,15,2404,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,1,2,179,9,16,2405,50,Airtime: More than 2 hours,40% - 59%
JFK,DFW,0,2,183.5,9,17,2406,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,1,2,194,9,18,2407,50,Airtime: More than 2 hours,40% - 59%
JFK,DFW,0,2,188,9,19,2408,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,194,9,20,2409,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,190,9,21,2410,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,187.5,9,22,2411,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,193,9,23,2412,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,184.5,9,24,2413,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,188,9,25,2414,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,188.5,9,26,2415,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,184,9,27,2416,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,171.5,9,28,2417,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,173,9,29,2418,0,Airtime: More than 2 hours,0% - 19%
JFK,DFW,0,2,168,9,30,2419,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,1,22,307.380952380952,9,1,2420,5,Airtime: More than 2 hours,0% - 19%
JFK,LAX,2,25,304.086956521739,9,2,2421,8,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,27,301,9,3,2422,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,27,306.259259259259,9,4,2423,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,25,307.16,9,5,2424,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,1,26,312.4,9,6,2425,4,Airtime: More than 2 hours,0% - 19%
JFK,LAX,2,26,317.291666666667,9,7,2426,8,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,23,310.130434782609,9,8,2427,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,25,315.32,9,9,2428,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,1,26,315.68,9,10,2429,4,Airtime: More than 2 hours,0% - 19%
JFK,LAX,21,26,NA,9,11,2430,81,Airtime: Less than 2 hour,80% - 89%
JFK,LAX,26,26,NA,9,12,2431,100,Airtime: Less than 2 hour,90% - 100%
JFK,LAX,26,26,NA,9,13,2432,100,Airtime: Less than 2 hour,90% - 100%
JFK,LAX,21,23,319,9,14,2433,91,Airtime: More than 2 hours,90% - 100%
JFK,LAX,13,19,319.333333333333,9,15,2434,68,Airtime: More than 2 hours,60% - 79%
JFK,LAX,9,20,319.363636363636,9,16,2435,45,Airtime: More than 2 hours,40% - 59%
JFK,LAX,9,21,317.416666666667,9,17,2436,43,Airtime: More than 2 hours,40% - 59%
JFK,LAX,10,21,316.727272727273,9,18,2437,48,Airtime: More than 2 hours,40% - 59%
JFK,LAX,9,21,314.916666666667,9,19,2438,43,Airtime: More than 2 hours,40% - 59%
JFK,LAX,8,20,314.916666666667,9,20,2439,40,Airtime: More than 2 hours,40% - 59%
JFK,LAX,8,20,317.166666666667,9,21,2440,40,Airtime: More than 2 hours,40% - 59%
JFK,LAX,6,18,308.916666666667,9,22,2441,33,Airtime: More than 2 hours,20% - 39%
JFK,LAX,3,17,303.571428571429,9,23,2442,18,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,15,307.2,9,24,2443,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,15,301.8,9,25,2444,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,1,15,304.214285714286,9,26,2445,7,Airtime: More than 2 hours,0% - 19%
JFK,LAX,2,15,303,9,27,2446,13,Airtime: More than 2 hours,0% - 19%
JFK,LAX,1,15,299.642857142857,9,28,2447,7,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,15,288.066666666667,9,29,2448,0,Airtime: More than 2 hours,0% - 19%
JFK,LAX,0,14,288.357142857143,9,30,2449,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,9,146.666666666667,9,1,2450,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,9,140.777777777778,9,2,2451,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,9,143.888888888889,9,3,2452,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,9,148.222222222222,9,4,2453,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,8,144.714285714286,9,5,2454,12,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,8,147.875,9,6,2455,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,8,145.125,9,7,2456,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,8,143,9,8,2457,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,8,147.25,9,9,2458,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,8,139.875,9,10,2459,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,6,8,149.5,9,11,2460,75,Airtime: More than 2 hours,60% - 79%
JFK,MIA,8,8,NA,9,12,2461,100,Airtime: Less than 2 hour,90% - 100%
JFK,MIA,8,8,NA,9,13,2462,100,Airtime: Less than 2 hour,90% - 100%
JFK,MIA,8,8,NA,9,14,2463,100,Airtime: Less than 2 hour,90% - 100%
JFK,MIA,4,6,145.5,9,15,2464,67,Airtime: More than 2 hours,60% - 79%
JFK,MIA,3,6,141.666666666667,9,16,2465,50,Airtime: More than 2 hours,40% - 59%
JFK,MIA,1,6,141,9,17,2466,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,138.4,9,18,2467,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,136.8,9,19,2468,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,143.4,9,20,2469,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,143.8,9,21,2470,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,143.2,9,22,2471,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,144.666666666667,9,23,2472,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,148.5,9,24,2473,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,164.333333333333,9,25,2474,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,154.5,9,26,2475,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,163.166666666667,9,27,2476,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,1,6,170.8,9,28,2477,17,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,6,161.833333333333,9,29,2478,0,Airtime: More than 2 hours,0% - 19%
JFK,MIA,0,7,153.142857142857,9,30,2479,0,Airtime: More than 2 hours,0% - 19%
JFK,ORD,0,1,110,9,2,2480,0,Airtime: Less than 2 hour,0% - 19%
JFK,ORD,0,1,105,9,4,2481,0,Airtime: Less than 2 hour,0% - 19%
JFK,ORD,0,1,121,9,8,2482,0,Airtime: More than 2 hours,0% - 19%
JFK,ORD,1,1,NA,9,15,2483,100,Airtime: Less than 2 hour,90% - 100%
JFK,ORD,1,1,NA,9,22,2484,100,Airtime: Less than 2 hour,90% - 100%
JFK,SEA,0,4,329,9,1,2485,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,3,322.333333333333,9,2,2486,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,3,321.333333333333,9,3,2487,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,321,9,4,2488,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,312.25,9,5,2489,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,319.75,9,6,2490,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,311.25,9,7,2491,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,311.75,9,8,2492,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,320.5,9,9,2493,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,4,329.75,9,10,2494,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,2,4,NA,9,11,2495,50,Airtime: Less than 2 hour,40% - 59%
JFK,SEA,4,4,NA,9,12,2496,100,Airtime: Less than 2 hour,90% - 100%
JFK,SEA,4,4,NA,9,13,2497,100,Airtime: Less than 2 hour,90% - 100%
JFK,SEA,2,3,303,9,14,2498,67,Airtime: More than 2 hours,60% - 79%
JFK,SEA,1,3,286.5,9,15,2499,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,1,3,288.5,9,16,2500,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,2,3,308,9,17,2501,67,Airtime: More than 2 hours,60% - 79%
JFK,SEA,2,3,325,9,18,2502,67,Airtime: More than 2 hours,60% - 79%
JFK,SEA,1,3,321,9,19,2503,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,1,3,319,9,20,2504,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,1,3,318.5,9,21,2505,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,2,3,332,9,22,2506,67,Airtime: More than 2 hours,60% - 79%
JFK,SEA,1,3,311.5,9,23,2507,33,Airtime: More than 2 hours,20% - 39%
JFK,SEA,0,2,308.5,9,24,2508,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,312.5,9,25,2509,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,313.5,9,26,2510,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,310.5,9,27,2511,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,307,9,28,2512,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,306.5,9,29,2513,0,Airtime: More than 2 hours,0% - 19%
JFK,SEA,0,2,309.5,9,30,2514,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,18,323.555555555556,9,1,2515,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,17,317,9,2,2516,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,19,308.631578947368,9,3,2517,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,1,19,324.5,9,4,2518,5,Airtime: More than 2 hours,0% - 19%
JFK,SFO,1,18,323.941176470588,9,5,2519,6,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,19,328.631578947368,9,6,2520,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,19,329.631578947368,9,7,2521,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,2,18,321.5,9,8,2522,11,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,19,335.263157894737,9,9,2523,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,1,19,339.111111111111,9,10,2524,5,Airtime: More than 2 hours,0% - 19%
JFK,SFO,16,19,NA,9,11,2525,84,Airtime: Less than 2 hour,80% - 89%
JFK,SFO,19,19,NA,9,12,2526,100,Airtime: Less than 2 hour,90% - 100%
JFK,SFO,19,19,NA,9,13,2527,100,Airtime: Less than 2 hour,90% - 100%
JFK,SFO,18,19,333,9,14,2528,95,Airtime: More than 2 hours,90% - 100%
JFK,SFO,11,15,327,9,15,2529,73,Airtime: More than 2 hours,60% - 79%
JFK,SFO,10,17,327.571428571429,9,16,2530,59,Airtime: More than 2 hours,40% - 59%
JFK,SFO,9,17,327,9,17,2531,53,Airtime: More than 2 hours,40% - 59%
JFK,SFO,8,17,332.777777777778,9,18,2532,47,Airtime: More than 2 hours,40% - 59%
JFK,SFO,6,17,331.909090909091,9,19,2533,35,Airtime: More than 2 hours,20% - 39%
JFK,SFO,5,16,335,9,20,2534,31,Airtime: More than 2 hours,20% - 39%
JFK,SFO,5,16,333.363636363636,9,21,2535,31,Airtime: More than 2 hours,20% - 39%
JFK,SFO,5,15,333.6,9,22,2536,33,Airtime: More than 2 hours,20% - 39%
JFK,SFO,3,15,323.25,9,23,2537,20,Airtime: More than 2 hours,20% - 39%
JFK,SFO,0,12,326,9,24,2538,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,12,320.833333333333,9,25,2539,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,12,321.833333333333,9,26,2540,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,12,321.666666666667,9,27,2541,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,12,318.666666666667,9,28,2542,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,11,306.181818181818,9,29,2543,0,Airtime: More than 2 hours,0% - 19%
JFK,SFO,0,12,299.333333333333,9,30,2544,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,9,218,9,1,2545,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,217.363636363636,9,2,2546,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,226.272727272727,9,3,2547,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,224,9,4,2548,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,222.272727272727,9,5,2549,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,216.818181818182,9,6,2550,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,227.181818181818,9,7,2551,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,229.454545454545,9,8,2552,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,226.818181818182,9,9,2553,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,1,11,222.7,9,10,2554,9,Airtime: More than 2 hours,0% - 19%
LAX,ATL,11,11,NA,9,11,2555,100,Airtime: Less than 2 hour,90% - 100%
LAX,ATL,11,11,NA,9,12,2556,100,Airtime: Less than 2 hour,90% - 100%
LAX,ATL,7,11,213,9,13,2557,64,Airtime: More than 2 hours,60% - 79%
LAX,ATL,5,11,218,9,14,2558,45,Airtime: More than 2 hours,40% - 59%
LAX,ATL,3,11,210.875,9,15,2559,27,Airtime: More than 2 hours,20% - 39%
LAX,ATL,1,11,209.9,9,16,2560,9,Airtime: More than 2 hours,0% - 19%
LAX,ATL,2,11,209.888888888889,9,17,2561,18,Airtime: More than 2 hours,0% - 19%
LAX,ATL,1,11,217,9,18,2562,9,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,217.545454545455,9,19,2563,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,1,11,216.3,9,20,2564,9,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,222.636363636364,9,21,2565,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,221.727272727273,9,22,2566,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,228,9,23,2567,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,228.090909090909,9,24,2568,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,225.545454545455,9,25,2569,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,226,9,26,2570,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,225.181818181818,9,27,2571,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,1,11,221.2,9,28,2572,9,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,11,227.909090909091,9,29,2573,0,Airtime: More than 2 hours,0% - 19%
LAX,ATL,0,10,228,9,30,2574,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,4,238.5,9,1,2575,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,4,242.75,9,2,2576,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,248,9,3,2577,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,254.2,9,4,2578,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,252,9,5,2579,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,241,9,6,2580,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,249.6,9,7,2581,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,4,259.5,9,8,2582,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,3,248.333333333333,9,9,2583,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,0,5,244.4,9,10,2584,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,5,5,NA,9,11,2585,100,Airtime: Less than 2 hour,90% - 100%
LAX,CLT,5,5,NA,9,12,2586,100,Airtime: Less than 2 hour,90% - 100%
LAX,CLT,4,5,235,9,13,2587,80,Airtime: More than 2 hours,80% - 89%
LAX,CLT,0,4,240.5,9,14,2588,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,1,4,244.666666666667,9,15,2589,25,Airtime: More than 2 hours,20% - 39%
LAX,CLT,1,3,239.5,9,16,2590,33,Airtime: More than 2 hours,20% - 39%
LAX,CLT,0,5,244.8,9,17,2591,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,1,5,253.5,9,18,2592,20,Airtime: More than 2 hours,20% - 39%
LAX,CLT,1,5,239.75,9,19,2593,20,Airtime: More than 2 hours,20% - 39%
LAX,CLT,1,5,239,9,20,2594,20,Airtime: More than 2 hours,20% - 39%
LAX,CLT,0,5,242.6,9,21,2595,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,3,4,245,9,22,2596,75,Airtime: More than 2 hours,60% - 79%
LAX,CLT,1,4,251,9,23,2597,25,Airtime: More than 2 hours,20% - 39%
LAX,CLT,2,5,250.333333333333,9,24,2598,40,Airtime: More than 2 hours,40% - 59%
LAX,CLT,3,5,246.5,9,25,2599,60,Airtime: More than 2 hours,60% - 79%
LAX,CLT,1,5,249.5,9,26,2600,20,Airtime: More than 2 hours,20% - 39%
LAX,CLT,0,4,251,9,27,2601,0,Airtime: More than 2 hours,0% - 19%
LAX,CLT,1,4,245.333333333333,9,28,2602,25,Airtime: More than 2 hours,20% - 39%
LAX,CLT,1,4,259,9,29,2603,25,Airtime: More than 2 hours,20% - 39%
LAX,CLT,0,2,260.5,9,30,2604,0,Airtime: More than 2 hours,0% - 19%
LAX,DCA,0,1,266,9,1,2605,0,Airtime: More than 2 hours,0% - 19%
LAX,DCA,0,1,265,9,2,2606,0,Airtime: More than 2 hours,0% - 19%
LAX,DCA,0,1,264,9,3,2607,0,Airtime: More than 2 hours,0% - 19%
LAX,DEN,0,14,109.857142857143,9,1,2608,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,13,111.615384615385,9,2,2609,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,18,110.388888888889,9,3,2610,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,18,108.888888888889,9,4,2611,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,20,107.85,9,5,2612,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,20,114.65,9,6,2613,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,3,20,109.470588235294,9,7,2614,15,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,1,16,113.333333333333,9,8,2615,6,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,18,111,9,9,2616,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,2,20,107.277777777778,9,10,2617,10,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,19,20,NA,9,11,2618,95,Airtime: Less than 2 hour,90% - 100%
LAX,DEN,20,20,NA,9,12,2619,100,Airtime: Less than 2 hour,90% - 100%
LAX,DEN,19,20,106,9,13,2620,95,Airtime: Less than 2 hour,90% - 100%
LAX,DEN,13,20,99.7142857142857,9,14,2621,65,Airtime: Less than 2 hour,60% - 79%
LAX,DEN,9,16,103.428571428571,9,15,2622,56,Airtime: Less than 2 hour,40% - 59%
LAX,DEN,12,18,103.5,9,16,2623,67,Airtime: Less than 2 hour,60% - 79%
LAX,DEN,10,20,102.2,9,17,2624,50,Airtime: Less than 2 hour,40% - 59%
LAX,DEN,9,20,104.636363636364,9,18,2625,45,Airtime: Less than 2 hour,40% - 59%
LAX,DEN,6,20,107.214285714286,9,19,2626,30,Airtime: Less than 2 hour,20% - 39%
LAX,DEN,6,20,108.071428571429,9,20,2627,30,Airtime: Less than 2 hour,20% - 39%
LAX,DEN,6,20,110.5,9,21,2628,30,Airtime: Less than 2 hour,20% - 39%
LAX,DEN,4,16,108.75,9,22,2629,25,Airtime: Less than 2 hour,20% - 39%
LAX,DEN,2,16,111.357142857143,9,23,2630,12,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,14,110.285714285714,9,24,2631,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,13,111.307692307692,9,25,2632,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,13,111.384615384615,9,26,2633,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,14,108.214285714286,9,27,2634,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,14,106.928571428571,9,28,2635,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,13,113.538461538462,9,29,2636,0,Airtime: Less than 2 hour,0% - 19%
LAX,DEN,0,12,110.666666666667,9,30,2637,0,Airtime: Less than 2 hour,0% - 19%
LAX,DFW,0,18,150.722222222222,9,1,2638,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,18,149.166666666667,9,2,2639,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,22,158,9,3,2640,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,1,23,149.409090909091,9,4,2641,4,Airtime: More than 2 hours,0% - 19%
LAX,DFW,2,22,153.25,9,5,2642,9,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,23,143.173913043478,9,6,2643,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,23,154.086956521739,9,7,2644,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,21,153.619047619048,9,8,2645,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,23,157.04347826087,9,9,2646,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,23,152.782608695652,9,10,2647,0,Airtime: More than 2 hours,0% - 19%
LAX,DFW,20,23,147.333333333333,9,11,2648,87,Airtime: More than 2 hours,80% - 89%
LAX,DFW,23,23,NA,9,12,2649,100,Airtime: Less than 2 hour,90% - 100%
LAX,DFW,20,23,143.666666666667,9,13,2650,87,Airtime: More than 2 hours,80% - 89%
LAX,DFW,8,20,144.75,9,14,2651,40,Airtime: More than 2 hours,40% - 59%
LAX,DFW,9,19,142.2,9,15,2652,47,Airtime: More than 2 hours,40% - 59%
LAX,DFW,7,20,141.846153846154,9,16,2653,35,Airtime: More than 2 hours,20% - 39%
LAX,DFW,6,20,145.428571428571,9,17,2654,30,Airtime: More than 2 hours,20% - 39%
LAX,DFW,4,20,149.714285714286,9,18,2655,20,Airtime: More than 2 hours,20% - 39%
LAX,DFW,4,20,147,9,19,2656,20,Airtime: More than 2 hours,20% - 39%
LAX,DFW,5,20,153.285714285714,9,20,2657,25,Airtime: More than 2 hours,20% - 39%
LAX,DFW,4,20,148.875,9,21,2658,20,Airtime: More than 2 hours,20% - 39%
LAX,DFW,5,19,150.071428571429,9,22,2659,26,Airtime: More than 2 hours,20% - 39%
LAX,DFW,1,17,152.5625,9,23,2660,6,Airtime: More than 2 hours,0% - 19%
LAX,DFW,0,17,152.411764705882,9,24,2661,0,Airtime: More than 2 hours,0% - 19%
